x,y
-82.48059,-58.45638
28.796453,45.683685
-25.151152,-42.37454
-116.021996,-5.318084
-12.684138,-61.72335
57.727776,38.10414
-38.15547,-73.07887
81.01622,-36.639362
-55.932236,-28.78455
54.84299,56.58785
50.52146,68.41798
102.86725,-3.8480432
44.17373,63.923676
97.58923,-17.268059
-25.928871,-43.469135
43.470707,51.202892
-41.081303,22.337618
10.741265,-20.738228
43.776833,55.36258
-16.559238,11.066589
65.35151,96.85955
-39.33701,57.594147
105.952126,15.13076
26.237337,-67.596176
-88.30294,98.8086
-31.741856,69.77479
-41.869907,6.1225963
42.476727,57.251183
5.8045697,-7.239063
29.313421,-41.997444
49.24404,12.01618
43.506104,46.65005
-45.126385,-58.55202
-71.708084,71.764366
28.495981,-41.23658
41.910023,40.45388
-70.82666,100.491806
57.07407,116.032814
90.45186,-15.989655
102.0888,-66.77947
-40.642307,-82.19345
70.3871,-30.033768
-44.810368,55.39016
41.080544,-113.135475
33.125076,58.563377
43.523785,-57.584446
-108.28225,-34.186802
-39.14121,-65.06418
3.2656653,60.19984
48.30065,35.160034
3.1179287,-20.617378
40.94415,-5.2905226
31.167187,-29.625895
-23.276493,30.319975
106.49914,-65.76676
-88.27439,-80.1681
-3.6502023,64.229546
-56.445923,-91.40431
-0.9136839,57.548676
-84.38687,-26.231894
94.215,-28.654245
-7.597891,-30.692059
93.80733,43.669487
-64.716866,-42.748993
100.39156,-2.9307573
64.422226,-40.486336
-77.3345,89.464386
-65.90027,-68.750336
-79.76371,85.094505
58.325226,57.70642
64.20059,66.68962
-5.519043,60.540455
55.435745,50.543583
-36.388634,-64.339096
35.589676,49.33525
-13.552597,107.10064
-34.099377,89.00342
55.265236,53.530685
122.16247,-35.104218
47.457527,-73.49152
89.40065,-31.483892
-126.02587,-32.67411
-12.580274,64.90134
-64.899734,55.60499
48.595005,40.977585
-14.191995,71.17739
55.075592,-118.32766
-45.721786,-110.15496
48.507687,47.18165
-121.71207,31.129747
-50.982006,-85.80817
-48.95275,-87.7526
53.542366,-30.151886
-27.01267,-77.81114
88.54725,-40.665897
66.206726,-55.9968
49.37075,105.98547
-18.07788,58.477665
17.826635,114.25436
42.57351,-105.5262
-79.298805,-63.182404
41.24147,5.8003244
-43.42373,-53.902412
-27.87442,78.574
12.319806,-42.467373
27.077307,56.25533
-9.14241,86.60225
119.31619,-38.738792
-52.593826,90.41184
-62.55377,-68.26135
59.52242,50.493916
51.99373,-62.051598
-123.48707,-5.8856673
-41.46872,-12.428114
2.2475078,-99.262115
-117.63529,30.648193
-88.32502,98.8322
-46.086903,-118.199936
-10.236702,-95.5425
-28.8521,37.68363
-117.46373,-29.088644
56.318058,48.862053
22.299395,-0.72925276
-50.463703,-115.52449
-50.519157,-85.444695
-9.361967,123.77336
-48.524876,98.765976
95.71889,-72.95341
-0.626524,49.904434
-47.88508,-79.281044
-94.3815,-1.0161197
-74.64825,13.116034
-47.85805,-21.574091
6.862427,6.5693283
59.75361,56.1873
-80.08858,-69.565025
-7.320372,6.822488
16.877228,-18.75696
-51.15511,-94.26162
-1.6169995,-101.80851
40.68174,53.199047
28.13675,5.0577183
93.37396,40.842075
38.946888,-101.276924
6.314067,59.44491
-43.378117,-121.836205
22.333313,4.1609006
-109.7448,18.927126
86.14554,-1.8266084
32.68381,55.837017
-123.508766,-30.674633
50.990078,58.65434
-86.03755,34.322037
-115.55749,-9.825975
40.006416,-108.94179
-78.37145,-59.772636
12.0917,-71.67457
26.121742,-12.403337
-76.04511,63.558838
108.082306,17.162357
-34.413902,89.11502
-99.848595,-23.5094
-29.42986,59.363857
39.03426,-105.95903
-109.13642,10.814904
53.84916,59.521736
-114.28794,-5.390687
35.592014,-109.58546
-9.577845,-17.65059
48.506466,49.038353
-76.09887,70.949455
97.55692,-17.149923
42.54078,65.32774
-21.057978,42.28508
-9.543387,86.313934
-65.281555,47.75853
-69.70681,70.70515
-38.260494,-31.203308
54.551464,52.08853
-83.907936,57.09219
-10.949664,67.437485
-53.973488,-66.60462
-98.312904,-41.66384
19.051174,9.38455
82.37504,14.867516
-9.435871,86.565544
-31.367899,106.13327
45.06153,57.767864
46.58323,39.90569
-47.101765,-53.100307
50.727165,39.8951
-101.25393,-12.471724
6.9939747,-0.7120167
70.00425,-30.279356
-14.971316,-49.710617
-102.53615,-23.851612
43.704617,60.153446
55.093132,-71.35989
-82.222664,-67.17176
75.14744,-18.543814
29.200672,-41.895134
-111.15778,-21.178436
-77.91513,-44.354458
-12.365031,65.01243
-111.954704,-5.133662
82.31539,96.70632
-7.0180106,-65.83725
9.203386,-55.699825
-55.386047,-97.11334
37.1501,42.1515
-48.7234,-88.56619
-0.5608419,-51.60817
28.777897,-70.593925
-119.271286,28.129944
82.74878,-60.58004
-93.232376,-1.0394202
93.43316,68.06478
-128.65747,-28.535286
49.31356,105.93017
-11.262837,-50.229786
-16.85893,20.882504
45.390358,-99.40297
67.91216,-3.0659754
68.10264,52.818848
-16.086615,21.703806
-111.955864,-5.133638
-10.688425,-2.2348273
-94.11909,-43.58881
-115.13469,17.94887
-46.09961,-30.087626
94.12486,30.696299
19.884155,113.17349
57.370373,50.461243
-84.50616,89.50686
-21.806257,14.490349
-28.700275,-77.10251
-66.487595,61.5337
17.915081,-52.745003
38.77188,100.85605
-16.896044,-47.943367
-64.248215,-51.252224
-77.61377,-22.181665
-9.730151,124.19554
-57.304085,-91.865425
-59.958008,-8.499279
54.327538,1.0208093
6.3024735,-7.7011333
-28.073627,-79.03535
46.063538,50.363422
-37.99921,-116.317375
-38.40341,96.97555
-85.92619,-65.23958
-66.96803,-48.50975
-8.617083,-17.671198
-98.2375,24.98834
44.050007,52.614902
-94.528435,-28.485693
-70.70572,73.75708
46.93193,46.2945
1.2006267,64.2296
-66.66022,61.27308
13.255625,109.987915
-123.419136,30.092846
63.29088,-21.079351
-38.104713,-86.26706
-17.69609,11.581179
-57.82312,5.655445
48.88943,64.76073
7.0539684,-30.042883
-5.401003,-127.75178
-93.23079,0.37712175
-29.773548,-1.470735
71.62232,-16.961859
12.552496,-50.969368
-29.595991,117.74558
-20.298662,-35.191647
-7.251567,23.143087
-79.17693,-79.64939
58.238346,52.200634
-44.2268,-96.67997
59.39313,42.763435
-45.788185,-79.07215
-42.621876,82.1342
45.25509,-20.554081
-65.62463,-66.99378
-74.53666,-59.357285
104.40862,-28.65011
82.87553,-37.537766
-95.01844,-32.095863
-35.1876,121.8052
32.960377,98.38857
-87.60653,-34.66674
-69.05062,-84.216095
13.606928,-47.822117
53.743046,-72.55306
-10.690071,-2.2352955
55.092613,64.37128
-1.2001431,-16.04999
-91.45699,30.469189
-42.56338,82.46066
-6.1514263,59.893044
8.527929,52.09052
-43.1888,17.463236
75.3635,-18.369156
57.60792,34.376324
-37.300076,-40.424816
-50.661907,38.320755
-42.37463,19.255566
-0.6581958,49.922077
94.202225,-28.684763
-118.743416,-5.2033725
-3.5716343,-42.616123
32.391514,45.18934
-8.965813,86.38535
47.181396,48.098663
-115.60267,-7.3319798
49.210728,-48.532753
-72.77307,-48.42015
15.851343,24.334085
13.298057,-128.96385
83.22404,-60.04626
-83.42379,86.939995
-43.377426,-121.7514
36.945293,99.42878
-104.69772,45.17028
69.95154,-52.60644
85.975464,-62.98473
-78.37139,-59.77382
-85.79898,92.0725
-96.81712,36.69971
-122.80985,21.132801
-27.328163,-56.859398
47.156868,-13.010298
-26.597527,-75.60407
18.875162,-29.512142
54.218655,44.298954
-5.397707,-127.66119
-69.0526,-84.21396
-64.28164,-42.064373
-37.820877,51.444458
-121.94234,-32.474438
3.209052,-1.0083606
4.132859,94.17575
-96.70098,-43.650406
57.096474,63.30902
-39.95725,-83.392685
10.664957,-86.341354
-73.60401,-71.40637
-57.673523,-61.496044
-55.766113,-51.745487
-24.859762,46.11084
26.133883,-69.266266
82.875984,-37.538414
15.915994,125.15376
54.281178,-1.1983684
2.2497537,20.659973
6.825967,-39.93845
6.03483,47.21493
105.93527,15.117573
-38.85374,12.50902
61.11508,44.6906
-59.775764,-88.184654
-10.556503,65.37304
97.155846,-70.936325
83.58822,14.490289
94.6765,-61.429325
60.458855,13.823054
-98.60951,34.646732
10.760239,-20.748262
40.783146,56.591637
-97.08586,-42.083286
22.314295,-73.55057
15.072126,-39.608326
95.15409,-73.46164
38.86328,54.242134
-5.175621,-129.57506
-9.620536,122.83953
98.48996,22.95754
-102.53604,-23.854046
-57.357655,24.085545
39.03463,50.12131
38.868168,-18.954138
1.4808191,22.19667
17.67158,-28.771944
-44.548992,-33.272312
-41.282135,-29.067434
-2.1337838,-52.875072
4.8990736,39.660233
-38.502888,-56.33437
42.35317,42.788815
-4.060371,-71.70935
-73.48879,7.472914
-63.2858,109.486755
0.010252199,-114.80658
-83.90807,57.09213
-56.44698,-91.40606
54.915897,66.81895
-1.3835137,-75.628456
-43.79856,-117.287865
113.930046,-42.532307
-83.12233,-41.67729
12.338196,124.22082
50.56998,-97.40769
-51.600174,-42.47633
-2.805247,-110.93231
115.3092,36.18568
56.83418,116.07197
113.45857,40.655823
11.861135,0.078305066
-38.97075,-45.055508
13.672764,110.29034
-35.951576,-63.701004
-26.679295,16.225193
41.009327,49.65721
51.28419,76.67426
-2.697004,-53.547604
-104.58681,-23.052984
-4.8605313,36.02132
-4.5481586,-72.31255
-5.9698567,-10.314012
54.220528,-29.249426
-28.87427,37.682518
43.844124,-115.55369
-73.51562,87.136696
48.78433,-87.11749
123.53776,-10.251823
0.17283857,-98.67368
-124.34012,-21.556396
-120.0089,24.950846
-13.069154,107.47703
41.558693,-64.252975
-46.20933,-121.86211
49.85438,48.04978
41.83153,5.3827972
54.353695,-58.79573
-75.11953,-16.890905
5.6797686,-87.66218
27.77483,4.937279
56.650322,71.508896
30.373758,57.585186
96.85458,-18.084494
-101.23675,-29.755482
-13.889643,-97.77086
-82.31171,89.348694
-47.105415,-53.10127
-32.45096,-81.08561
43.527134,-57.58773
-40.822548,34.048973
35.020008,15.5263605
-22.740593,-5.8036737
-100.71331,-33.686516
38.616817,61.581295
-58.466602,-63.991905
45.817177,32.62754
-98.25667,-42.01182
70.76551,-30.829912
3.4358933,93.96095
37.90073,59.635197
116.12981,10.15135
103.09706,-27.497643
-65.72526,-3.4755588
-54.596523,-106.53356
